ticket_id,account_id,created_at,status,priority,closed_at
3138,18,2026-02-08,closed,low,2026-02-16
3139,47,2025-10-11,solved,medium,2025-10-20
3140,105,2026-01-13,closed,high,2026-01-14
3141,17,2026-03-11,pending,medium,
3142,93,2025-10-18,solved,low,2025-10-25
3143,51,2026-01-08,solved,low,2026-01-18
3144,15,2026-01-22,solved,medium,2026-01-26
3145,5,2025-12-27,pending,high,
3146,40,2026-01-09,solved,high,2026-01-15
3147,64,2025-10-15,solved,medium,2025-10-23
3148,87,2026-02-16,solved,low,2026-02-27
3149,115,2026-03-12,open,low,
3150,118,2025-11-28,closed,low,2025-12-08
3151,63,2025-10-02,closed,urgent,2025-10-02
3152,44,2026-01-06,pending,medium,
3153,95,2025-10-19,solved,high,2025-10-22
3154,80,2025-10-24,solved,low,2025-11-02
3155,106,2025-10-31,pending,high,
3156,116,2025-10-16,pending,high,
3157,94,2025-10-02,closed,low,2025-10-13
3158,57,2026-01-18,solved,medium,2026-01-23
3159,110,2025-09-23,solved,high,2025-09-29
3160,29,2026-01-29,solved,medium,2026-02-07
3161,101,2025-12-07,solved,medium,2025-12-11
3162,90,2025-11-15,pending,medium,
3163,31,2026-01-31,open,low,
3164,76,2026-01-08,solved,medium,2026-01-13
3165,111,2025-11-23,solved,medium,2025-12-01
3166,36,2026-02-28,closed,low,2026-03-10
3167,49,2025-12-07,open,low,
3168,64,2025-12-31,closed,low,2026-01-07
3169,41,2025-12-14,solved,medium,2025-12-20
3170,29,2025-12-23,closed,medium,2026-01-01
3171,57,2026-02-12,solved,medium,2026-02-19
3172,102,2025-12-05,closed,high,2025-12-05
3173,40,2026-01-16,closed,medium,2026-01-20
3174,68,2025-11-23,closed,medium,2025-12-01
3175,98,2025-10-26,closed,urgent,2025-10-26
3176,13,2025-12-13,solved,low,2025-12-20
3177,115,2026-02-23,solved,medium,2026-03-03
3178,48,2025-10-14,solved,low,2025-10-25
3179,102,2025-12-02,solved,medium,2025-12-11
3180,55,2026-02-14,open,medium,
3181,33,2025-12-01,closed,high,2025-12-06
3182,42,2026-01-19,closed,low,2026-01-28
3183,100,2025-11-07,closed,low,2025-11-16
3184,15,2025-12-29,open,low,
3185,88,2025-11-27,solved,high,2025-12-02
3186,4,2026-03-11,open,medium,
3187,50,2026-02-25,solved,low,2026-03-07
3188,100,2025-09-21,closed,high,2025-09-25
3189,55,2026-02-18,solved,medium,2026-02-21
3190,79,2025-12-07,solved,low,2025-12-19
3191,82,2026-01-06,solved,medium,2026-01-14
3192,84,2026-02-03,closed,medium,2026-02-09
3193,14,2026-02-11,solved,low,2026-02-21
3194,51,2025-10-17,solved,medium,2025-10-23
3195,109,2025-11-21,solved,medium,2025-11-26
3196,89,2026-02-08,open,high,
3197,59,2025-10-18,solved,low,2025-10-27
3198,7,2025-11-04,pending,medium,
3199,2,2025-11-26,open,high,
3200,41,2025-09-13,solved,urgent,2025-09-15
3201,49,2025-11-23,pending,medium,
3202,63,2025-12-28,open,medium,
3203,85,2026-02-07,closed,medium,2026-02-11
3204,112,2026-02-08,pending,high,
3205,11,2025-11-27,solved,high,2025-11-30
3206,14,2026-02-10,closed,medium,2026-02-16
3207,99,2025-09-29,pending,low,
3208,35,2026-02-08,pending,medium,
3209,12,2025-11-30,closed,high,2025-12-02
3210,38,2026-02-15,closed,low,2026-02-26
3211,28,2025-09-24,solved,low,2025-10-04
3212,119,2025-12-08,open,high,
3213,107,2026-02-02,solved,low,2026-02-12
3214,45,2025-11-09,open,medium,
3215,77,2026-02-27,closed,medium,2026-03-08
3216,41,2026-03-09,open,high,
3217,34,2025-10-06,open,high,
3218,106,2025-10-30,solved,low,2025-11-12
3219,60,2025-10-02,solved,high,2025-10-06
3220,49,2026-03-02,pending,low,
3221,78,2026-02-19,closed,high,2026-02-23
3222,102,2025-10-05,solved,low,2025-10-14
3223,26,2025-09-19,closed,high,2025-09-21
3224,3,2026-01-24,closed,low,2026-02-02
3225,11,2026-03-04,pending,low,
3226,13,2026-01-01,solved,low,2026-01-07
3227,55,2026-03-12,open,high,
3228,65,2025-11-14,solved,low,2025-11-26
3229,60,2026-03-11,open,medium,
3230,109,2025-12-04,solved,medium,2025-12-13
3231,59,2025-12-23,open,high,
3232,71,2026-01-03,closed,urgent,2026-01-05
3233,65,2025-09-28,pending,medium,
3234,96,2025-12-04,closed,medium,2025-12-09
3235,25,2025-10-15,solved,low,2025-10-21
3236,89,2025-09-13,closed,high,2025-09-17
3237,58,2025-09-17,open,medium,
3238,19,2025-09-14,solved,urgent,2025-09-16
3239,94,2025-10-01,open,medium,
3240,7,2026-01-24,closed,medium,2026-01-31
3241,40,2025-10-31,solved,medium,2025-11-04
3242,61,2026-02-17,open,medium,
3243,109,2026-01-10,solved,high,2026-01-12
3244,90,2025-12-15,solved,medium,2025-12-22
3245,19,2026-02-16,closed,high,2026-02-16
3246,112,2026-01-16,solved,low,2026-01-29
3247,108,2026-01-20,solved,medium,2026-01-27
3248,88,2026-03-04,solved,low,2026-03-10
3249,107,2026-02-13,solved,low,2026-02-22
3250,15,2025-10-26,closed,medium,2025-11-04
3251,91,2026-02-07,open,medium,
3252,51,2026-02-21,pending,medium,
3253,84,2025-10-02,open,high,
3254,67,2026-01-28,solved,high,2026-02-03
3255,67,2025-11-14,solved,urgent,2025-11-16
3256,3,2026-02-12,open,low,
3257,35,2025-11-03,closed,low,2025-11-10
3258,25,2026-03-06,open,medium,
3259,102,2026-01-31,closed,low,2026-02-12
3260,21,2026-03-11,open,medium,
3261,50,2026-02-21,solved,medium,2026-03-02
3262,40,2025-11-02,solved,medium,2025-11-07
3263,88,2025-11-02,solved,high,2025-11-04
3264,93,2026-01-10,solved,medium,2026-01-18
3265,114,2026-01-06,closed,medium,2026-01-12
3266,74,2026-02-10,closed,medium,2026-02-14
3267,19,2025-12-04,open,medium,
3268,80,2026-01-07,closed,high,2026-01-10
3269,44,2025-10-03,solved,medium,2025-10-08
3270,116,2026-02-28,solved,medium,2026-03-06
3271,104,2026-02-16,solved,medium,2026-02-21
3272,71,2026-01-25,solved,medium,2026-02-01
3273,59,2025-11-14,open,high,
3274,63,2025-12-14,closed,low,2025-12-22
3275,109,2025-11-17,closed,urgent,2025-11-19
3276,112,2026-02-26,solved,high,2026-03-05
3277,12,2025-12-03,solved,high,2025-12-07
3278,115,2026-03-01,pending,high,
3279,44,2026-02-28,solved,low,2026-03-10
3280,78,2026-02-11,closed,high,2026-02-13
3281,110,2025-10-17,solved,low,2025-11-01
3282,90,2025-10-16,solved,high,2025-10-20
3283,98,2025-10-13,closed,urgent,2025-10-16
3284,1,2026-02-14,pending,low,
3285,8,2025-12-17,solved,low,2025-12-27
3286,29,2025-12-18,solved,urgent,2025-12-19
3287,65,2025-12-15,solved,low,2025-12-23
3288,28,2025-10-04,pending,low,
3289,119,2026-03-10,open,high,
3290,85,2026-02-23,solved,low,2026-03-03
3291,60,2025-10-14,solved,high,2025-10-18
3292,21,2025-11-23,solved,medium,2025-11-29
3293,57,2026-02-20,solved,medium,2026-03-01
3294,78,2026-01-20,closed,medium,2026-01-25
3295,119,2026-02-23,pending,low,
3296,30,2026-01-05,closed,high,2026-01-11
3297,55,2026-02-22,closed,medium,2026-02-28
3298,110,2025-11-24,closed,high,2025-11-28
3299,27,2026-02-04,solved,urgent,2026-02-05
3300,89,2025-10-13,solved,medium,2025-10-21
3301,62,2025-11-21,pending,low,
3302,45,2026-01-22,solved,high,2026-01-27
3303,3,2026-01-29,closed,high,2026-02-03
3304,110,2025-10-17,open,urgent,
3305,55,2026-02-16,closed,low,2026-02-28
3306,118,2026-03-03,closed,medium,2026-03-11
3307,74,2026-03-10,solved,urgent,2026-03-10
3308,1,2026-02-26,closed,medium,2026-03-07
3309,114,2026-01-25,solved,low,2026-02-07
3310,80,2026-02-11,closed,medium,2026-02-12
3311,24,2025-12-26,pending,low,
3312,29,2025-11-12,pending,urgent,
3313,83,2025-10-10,solved,high,2025-10-15
3314,38,2025-12-05,solved,medium,2025-12-08
3315,107,2025-11-16,solved,low,2025-11-25
3316,61,2025-12-05,closed,medium,2025-12-15
3317,53,2026-01-06,closed,low,2026-01-18
3318,116,2026-03-02,open,medium,
3319,67,2026-01-30,closed,medium,2026-02-05
3320,24,2026-01-01,solved,low,2026-01-11
3321,24,2025-11-08,solved,medium,2025-11-16
3322,96,2025-12-31,solved,high,2026-01-03
3323,20,2026-01-29,open,high,
3324,14,2026-02-19,pending,medium,
3325,74,2025-10-14,solved,high,2025-10-16
3326,58,2026-02-06,closed,low,2026-02-16
3327,109,2025-12-30,closed,low,2026-01-09
3328,4,2025-11-10,solved,low,2025-11-16
3329,66,2026-03-08,open,low,
3330,119,2025-10-29,solved,high,2025-11-06
3331,86,2026-02-17,solved,medium,2026-02-26
3332,101,2025-10-22,closed,medium,2025-10-29
3333,93,2025-12-21,open,medium,
3334,106,2025-09-22,closed,low,2025-09-29
3335,37,2026-02-12,closed,urgent,2026-02-16
3336,97,2026-02-11,closed,urgent,2026-02-16
3337,43,2025-10-05,closed,medium,2025-10-09
3338,99,2025-10-10,solved,low,2025-10-20
3339,88,2025-09-29,closed,urgent,2025-10-01
3340,38,2025-11-01,solved,low,2025-11-12
3341,55,2026-02-24,closed,low,2026-03-08
3342,89,2025-11-16,pending,medium,
3343,22,2025-10-26,solved,high,2025-10-29
3344,74,2026-01-03,solved,medium,2026-01-10
3345,118,2026-01-17,pending,low,
3346,91,2025-12-22,solved,medium,2025-12-30
3347,21,2026-03-10,open,medium,
3348,92,2025-12-31,closed,urgent,2026-01-02
3349,47,2026-01-30,solved,medium,2026-02-09
3350,24,2026-01-19,solved,low,2026-01-26
3351,73,2025-12-29,solved,medium,2026-01-01
3352,11,2026-02-27,solved,low,2026-03-08
3353,20,2025-10-28,solved,low,2025-11-04
3354,109,2025-10-06,solved,medium,2025-10-14
3355,101,2025-09-16,open,medium,
3356,33,2025-11-12,solved,medium,2025-11-21
3357,3,2026-03-06,open,low,
3358,99,2025-11-26,solved,low,2025-12-06
3359,85,2026-02-25,solved,medium,2026-02-28
3360,55,2026-02-10,solved,low,2026-02-19
3361,26,2026-01-08,pending,medium,
3362,4,2026-02-10,closed,medium,2026-02-15
3363,23,2025-12-02,solved,low,2025-12-13
3364,119,2025-11-05,solved,low,2025-11-16
3365,11,2025-11-27,solved,medium,2025-12-03
3366,28,2026-01-28,solved,medium,2026-02-02
3367,106,2026-01-07,open,high,
3368,116,2026-02-26,solved,low,2026-03-04
3369,91,2025-09-27,solved,low,2025-10-09
3370,8,2026-01-11,closed,low,2026-01-20
3371,30,2026-03-05,closed,low,2026-03-12
3372,10,2025-09-30,solved,urgent,2025-10-02
3373,78,2026-02-17,pending,medium,
3374,116,2026-02-19,open,low,
3375,20,2026-01-29,open,low,
3376,114,2026-02-20,open,low,
3377,29,2026-01-03,solved,low,2026-01-14
3378,12,2025-11-25,pending,low,
3379,59,2026-02-28,pending,low,
3380,111,2026-01-25,closed,low,2026-02-05
3381,32,2025-10-05,closed,low,2025-10-14
3382,25,2026-01-26,solved,low,2026-02-05
3383,3,2026-03-09,pending,medium,
3384,99,2026-01-14,solved,low,2026-01-23
3385,76,2026-03-11,open,high,
3386,98,2025-10-27,solved,medium,2025-11-03
3387,112,2025-10-25,solved,medium,2025-10-31
3388,71,2026-01-20,closed,urgent,2026-01-22
3389,99,2025-11-04,closed,medium,2025-11-15
3390,96,2026-01-22,solved,medium,2026-02-01
3391,114,2026-03-05,open,low,
3392,84,2026-01-27,closed,high,2026-02-01
3393,96,2025-12-06,solved,urgent,2025-12-06
3394,104,2026-02-17,open,medium,
3395,45,2026-02-01,pending,high,
3396,5,2026-02-26,closed,medium,2026-03-05
3397,108,2025-11-09,open,low,
3398,63,2025-12-15,solved,low,2025-12-24
3399,73,2026-03-03,pending,low,
3400,35,2025-11-09,solved,low,2025-11-17
3401,76,2025-12-28,solved,medium,2026-01-03
3402,107,2025-09-15,closed,medium,2025-09-25
3403,17,2026-03-09,open,low,
3404,109,2026-02-23,solved,medium,2026-03-03
3405,20,2025-09-16,closed,low,2025-09-26
3406,15,2025-09-18,solved,medium,2025-09-27
3407,111,2025-12-16,solved,low,2025-12-24
3408,118,2026-01-25,solved,low,2026-02-04
3409,45,2025-11-14,closed,high,2025-11-20
3410,46,2025-12-15,solved,medium,2025-12-20
3411,74,2026-03-10,open,high,
3412,41,2026-02-01,closed,medium,2026-02-05
3413,50,2025-10-09,solved,medium,2025-10-14
3414,67,2025-12-22,solved,low,2026-01-03
3415,1,2026-01-30,pending,medium,
3416,62,2025-12-12,solved,medium,2025-12-19
3417,98,2026-02-22,solved,medium,2026-02-27
3418,40,2025-10-31,open,medium,
3419,80,2026-01-31,closed,urgent,2026-02-03
3420,105,2026-01-21,closed,urgent,2026-01-21
3421,82,2025-10-22,closed,high,2025-10-23
3422,39,2025-12-13,solved,high,2025-12-19
3423,55,2026-03-10,open,low,
3424,25,2025-12-29,closed,medium,2026-01-05
3425,77,2026-03-11,pending,low,
3426,81,2025-12-03,solved,high,2025-12-09
3427,9,2025-11-13,closed,medium,2025-11-19
3428,91,2025-11-12,solved,medium,2025-11-18
3429,16,2025-12-22,open,low,
3430,96,2026-01-01,closed,low,2026-01-12
3431,38,2026-02-20,closed,high,2026-02-22
3432,12,2025-10-24,pending,low,
3433,13,2025-10-19,open,urgent,
3434,84,2026-01-04,solved,high,2026-01-07
3435,97,2025-10-24,solved,low,2025-11-01
3436,97,2025-11-18,solved,medium,2025-11-25
3437,97,2025-12-23,solved,medium,2026-01-01
3438,109,2026-02-16,solved,medium,2026-02-24
3439,6,2026-03-04,closed,medium,2026-03-12
3440,81,2026-01-18,open,low,
3441,54,2026-02-26,closed,medium,2026-03-06
3442,103,2026-01-25,pending,low,
3443,18,2025-09-20,solved,high,2025-09-25
3444,93,2025-10-26,solved,high,2025-10-30
3445,5,2025-11-12,closed,medium,2025-11-21
3446,62,2026-01-10,closed,medium,2026-01-15
3447,35,2025-10-23,closed,low,2025-11-03
3448,111,2025-11-17,closed,medium,2025-11-24
3449,99,2026-01-09,solved,urgent,2026-01-12
3450,96,2026-02-11,closed,medium,2026-02-16
3451,104,2025-11-04,closed,medium,2025-11-12
3452,107,2025-12-12,solved,medium,2025-12-19
3453,92,2025-11-02,closed,medium,2025-11-12
3454,99,2025-12-10,solved,medium,2025-12-16
3455,91,2025-10-28,solved,medium,2025-11-03
3456,43,2026-01-17,closed,high,2026-01-18
3457,10,2025-10-21,closed,low,2025-10-31
3458,105,2025-09-20,solved,low,2025-09-27
3459,65,2025-12-20,open,medium,
3460,114,2026-01-09,solved,low,2026-01-18
3461,119,2025-09-27,solved,medium,2025-10-03
3462,30,2026-01-01,pending,medium,
3463,85,2026-03-10,pending,high,
3464,44,2025-10-17,solved,high,2025-10-19
3465,9,2025-11-05,pending,high,
3466,7,2025-12-09,solved,medium,2025-12-16
3467,36,2026-01-02,solved,medium,2026-01-07
3468,109,2025-11-09,solved,high,2025-11-13
3469,7,2026-01-01,pending,urgent,
3470,41,2026-03-07,pending,medium,
3471,75,2025-12-10,pending,low,
3472,6,2026-01-09,pending,medium,
3473,86,2025-11-23,closed,medium,2025-11-27
3474,57,2026-03-06,pending,low,
3475,21,2025-09-29,solved,high,2025-10-01
3476,13,2025-12-04,solved,high,2025-12-08
3477,85,2025-11-17,open,low,
3478,117,2025-12-12,closed,high,2025-12-12
3479,95,2026-02-02,closed,high,2026-02-08
3480,64,2026-01-13,solved,high,2026-01-18
3481,15,2026-02-17,pending,high,
3482,111,2026-03-05,solved,medium,2026-03-12
3483,57,2025-11-09,closed,high,2025-11-11
3484,36,2025-11-12,open,high,
3485,5,2026-03-07,open,low,
3486,3,2025-11-07,solved,low,2025-11-15
3487,120,2025-12-27,solved,medium,2026-01-01
3488,4,2025-09-18,solved,low,2025-09-28
3489,41,2025-10-03,open,medium,
3490,47,2025-12-26,solved,low,2026-01-04
3491,46,2025-12-17,open,medium,
3492,4,2026-01-20,closed,medium,2026-01-25
3493,112,2025-10-16,open,high,
3494,14,2025-11-28,closed,low,2025-12-07
3495,115,2026-02-18,solved,low,2026-03-03
3496,21,2026-03-03,closed,medium,2026-03-08
3497,99,2025-10-19,open,medium,
3498,96,2026-02-02,solved,urgent,2026-02-04
3499,109,2025-09-15,solved,high,2025-09-17
3500,12,2025-09-30,solved,low,2025-10-06
